RIC,Trade Date,Settlement Price
YBAc6,2006-09-11,93.75
YBAc6,2006-09-12,93.75
YBAc6,2006-09-13,93.79
YBAc6,2006-09-14,93.75
YBAc6,2006-09-15,93.72
YBAc6,2006-09-18,93.69
YBAc6,2006-09-19,93.68
YBAc6,2006-09-20,93.75
YBAc6,2006-09-21,93.75
YBAc6,2006-09-22,93.86
YBAc6,2006-09-25,93.9
YBAc6,2006-09-26,93.91
YBAc6,2006-09-27,93.87
YBAc6,2006-09-28,93.87
YBAc6,2006-09-29,93.87
YBAc6,2006-10-02,93.85
YBAc6,2006-10-03,93.89
YBAc6,2006-10-04,93.88
YBAc6,2006-10-05,93.91
YBAc6,2006-10-06,93.89
YBAc6,2006-10-09,93.79
YBAc6,2006-10-10,93.76
YBAc6,2006-10-11,93.77
YBAc6,2006-10-12,93.67
YBAc6,2006-10-13,93.66
YBAc6,2006-10-16,93.63
YBAc6,2006-10-17,93.64
YBAc6,2006-10-18,93.63
YBAc6,2006-10-19,93.63
YBAc6,2006-10-20,93.6
YBAc6,2006-10-23,93.58
YBAc6,2006-10-24,93.55
YBAc6,2006-10-25,93.54
YBAc6,2006-10-26,93.58
YBAc6,2006-10-27,93.6
YBAc6,2006-10-30,93.61
YBAc6,2006-10-31,93.6
YBAc6,2006-11-01,93.6
YBAc6,2006-11-02,93.63
YBAc6,2006-11-03,93.63
YBAc6,2006-11-06,93.56
YBAc6,2006-11-07,93.56
YBAc6,2006-11-08,93.63
YBAc6,2006-11-09,93.7
YBAc6,2006-11-10,93.7
YBAc6,2006-11-13,93.73
YBAc6,2006-11-14,93.7
YBAc6,2006-11-15,93.75
YBAc6,2006-11-16,93.71
YBAc6,2006-11-17,93.69
YBAc6,2006-11-20,93.72
YBAc6,2006-11-21,93.7
YBAc6,2006-11-22,93.71
YBAc6,2006-11-23,93.71
YBAc6,2006-11-24,93.7
YBAc6,2006-11-27,93.7
YBAc6,2006-11-28,93.71
YBAc6,2006-11-29,93.7
YBAc6,2006-11-30,93.65
YBAc6,2006-12-01,93.69
YBAc6,2006-12-04,93.8
YBAc6,2006-12-05,93.81
YBAc6,2006-12-06,93.8
YBAc6,2006-12-07,93.72
YBAc6,2006-12-08,93.75
YBAc6,2006-12-11,93.68
YBAc6,2006-12-12,93.68
YBAc6,2006-12-13,93.67
YBAc6,2006-12-14,93.62
YBAc6,2006-12-15,93.6
YBAc6,2006-12-18,93.57
YBAc6,2006-12-19,93.61
YBAc6,2006-12-20,93.59
YBAc6,2006-12-21,93.57
YBAc6,2006-12-22,93.58
YBAc6,2006-12-27,93.55
YBAc6,2006-12-28,93.5
YBAc6,2006-12-29,93.5
YBAc6,2007-01-02,93.47
YBAc6,2007-01-03,93.49
YBAc6,2007-01-04,93.51
YBAc6,2007-01-05,93.54
YBAc6,2007-01-08,93.5
YBAc6,2007-01-09,93.5
YBAc6,2007-01-10,93.49
YBAc6,2007-01-11,93.47
YBAc6,2007-01-12,93.48
YBAc6,2007-01-15,93.46
YBAc6,2007-01-16,93.47
YBAc6,2007-01-17,93.47
YBAc6,2007-01-18,93.45
YBAc6,2007-01-19,93.45
YBAc6,2007-01-22,93.47
YBAc6,2007-01-23,93.47
YBAc6,2007-01-24,93.63
YBAc6,2007-01-25,93.62
YBAc6,2007-01-26,93.6
YBAc6,2007-01-29,93.56
YBAc6,2007-01-30,93.55
YBAc6,2007-01-31,93.52
YBAc6,2007-02-01,93.54
YBAc6,2007-02-02,93.5
YBAc6,2007-02-05,93.55
YBAc6,2007-02-06,93.58
YBAc6,2007-02-07,93.59
YBAc6,2007-02-08,93.56
YBAc6,2007-02-09,93.59
YBAc6,2007-02-12,93.59
YBAc6,2007-02-13,93.57
YBAc6,2007-02-14,93.57
YBAc6,2007-02-15,93.6
YBAc6,2007-02-16,93.6
YBAc6,2007-02-19,93.6
YBAc6,2007-02-20,93.59
YBAc6,2007-02-21,93.57
YBAc6,2007-02-22,93.56
YBAc6,2007-02-23,93.53
YBAc6,2007-02-26,93.57
YBAc6,2007-02-27,93.6
YBAc6,2007-02-28,93.65
YBAc6,2007-03-01,93.66
YBAc6,2007-03-02,93.66
YBAc6,2007-03-05,93.72
YBAc6,2007-03-06,93.7
YBAc6,2007-03-07,93.67
YBAc6,2007-03-08,93.67
YBAc6,2007-03-09,93.69
YBAc6,2007-03-12,93.62
YBAc6,2007-03-13,93.62
YBAc6,2007-03-14,93.68
YBAc6,2007-03-15,93.62
YBAc6,2007-03-16,93.52
YBAc6,2007-03-19,93.49
YBAc6,2007-03-20,93.47
YBAc6,2007-03-21,93.46
YBAc6,2007-03-22,93.47
YBAc6,2007-03-23,93.47
YBAc6,2007-03-26,93.46
YBAc6,2007-03-27,93.46
YBAc6,2007-03-28,93.48
YBAc6,2007-03-29,93.46
YBAc6,2007-03-30,93.45
YBAc6,2007-04-02,93.4
YBAc6,2007-04-03,93.39
YBAc6,2007-04-04,93.42
YBAc6,2007-04-05,93.44
YBAc6,2007-04-10,93.41
YBAc6,2007-04-11,93.4
YBAc6,2007-04-12,93.38
YBAc6,2007-04-13,93.37
YBAc6,2007-04-16,93.36
YBAc6,2007-04-17,93.36
YBAc6,2007-04-18,93.37
YBAc6,2007-04-19,93.41
YBAc6,2007-04-20,93.38
YBAc6,2007-04-23,93.41
YBAc6,2007-04-24,93.53
YBAc6,2007-04-25,93.52
YBAc6,2007-04-26,93.52
YBAc6,2007-04-27,93.52
YBAc6,2007-04-30,93.53
YBAc6,2007-05-01,93.56
YBAc6,2007-05-02,93.54
YBAc6,2007-05-03,93.54
YBAc6,2007-05-04,93.55
YBAc6,2007-05-07,93.53
YBAc6,2007-05-08,93.49
YBAc6,2007-05-09,93.5
YBAc6,2007-05-10,93.41
YBAc6,2007-05-11,93.42
YBAc6,2007-05-14,93.4
YBAc6,2007-05-15,93.39
YBAc6,2007-05-16,93.43
YBAc6,2007-05-17,93.4
YBAc6,2007-05-18,93.37
YBAc6,2007-05-21,93.35
YBAc6,2007-05-22,93.36
YBAc6,2007-05-23,93.35
YBAc6,2007-05-24,93.35
YBAc6,2007-05-25,93.38
YBAc6,2007-05-28,93.36
YBAc6,2007-05-29,93.33
YBAc6,2007-05-30,93.33
YBAc6,2007-05-31,93.33
YBAc6,2007-06-01,93.3
YBAc6,2007-06-04,93.26
YBAc6,2007-06-05,93.23
YBAc6,2007-06-06,93.16
YBAc6,2007-06-07,93.1
YBAc6,2007-06-08,93.06
YBAc6,2007-06-11,93.08
YBAc6,2007-06-12,93.05
YBAc6,2007-06-13,93
YBAc6,2007-06-14,93.06
YBAc6,2007-06-15,93.03
YBAc6,2007-06-18,93.04
YBAc6,2007-06-19,93.05
YBAc6,2007-06-20,93.09
YBAc6,2007-06-21,93.05
YBAc6,2007-06-22,93.07
YBAc6,2007-06-25,93.08
YBAc6,2007-06-26,93.09
YBAc6,2007-06-27,93.12
YBAc6,2007-06-28,93.07
YBAc6,2007-06-29,93.05
YBAc6,2007-07-02,93.07
YBAc6,2007-07-03,93.14
YBAc6,2007-07-04,93.12
YBAc6,2007-07-05,93.08
YBAc6,2007-07-06,93.06
YBAc6,2007-07-09,93.03
YBAc6,2007-07-10,93.04
YBAc6,2007-07-11,93.11
YBAc6,2007-07-12,93.09
YBAc6,2007-07-13,93.07
YBAc6,2007-07-16,93.08
YBAc6,2007-07-17,93.09
YBAc6,2007-07-18,93.12
YBAc6,2007-07-19,93.11
YBAc6,2007-07-20,93.13
YBAc6,2007-07-23,93.15
YBAc6,2007-07-24,93.14
YBAc6,2007-07-25,93.02
YBAc6,2007-07-26,93
YBAc6,2007-07-27,93.09
YBAc6,2007-07-30,93.04
YBAc6,2007-07-31,92.99
YBAc6,2007-08-01,93.1
YBAc6,2007-08-02,93.08
YBAc6,2007-08-03,93.07
YBAc6,2007-08-06,93.1
YBAc6,2007-08-07,93.07
YBAc6,2007-08-08,93.06
YBAc6,2007-08-09,93.06
YBAc6,2007-08-10,93.16
YBAc6,2007-08-13,93.08
YBAc6,2007-08-14,93.05
YBAc6,2007-08-15,93.11
YBAc6,2007-08-16,93.17
YBAc6,2007-08-17,93.28
YBAc6,2007-08-20,93.26
YBAc6,2007-08-21,93.28
YBAc6,2007-08-22,93.25
YBAc6,2007-08-23,93.19
YBAc6,2007-08-24,93.23
YBAc6,2007-08-27,93.18
YBAc6,2007-08-28,93.23
YBAc6,2007-08-29,93.27
YBAc6,2007-08-30,93.23
YBAc6,2007-08-31,93.2
YBAc6,2007-09-03,93.17
YBAc6,2007-09-04,93.07
YBAc6,2007-09-05,93.04
YBAc6,2007-09-06,93.06
YBAc6,2007-09-07,93.05
YBAc6,2007-09-10,93.17
YBAc6,2007-09-11,93.15
YBAc6,2007-09-12,93.14
YBAc6,2007-09-13,93.17
YBAc6,2007-09-14,93.19
YBAc6,2007-09-17,93.19
YBAc6,2007-09-18,93.17
YBAc6,2007-09-19,93.16
YBAc6,2007-09-20,93.13
YBAc6,2007-09-21,93.08
YBAc6,2007-09-24,93.04
YBAc6,2007-09-25,93.06
YBAc6,2007-09-26,93.08
YBAc6,2007-09-27,93.07
YBAc6,2007-09-28,93.08
YBAc6,2007-10-01,93.05
YBAc6,2007-10-02,93.04
YBAc6,2007-10-03,93.02
YBAc6,2007-10-04,93.01
YBAc6,2007-10-05,92.99
YBAc6,2007-10-08,92.92
YBAc6,2007-10-09,92.9
YBAc6,2007-10-10,92.88
YBAc6,2007-10-11,92.88
YBAc6,2007-10-12,92.88
YBAc6,2007-10-15,92.85
YBAc6,2007-10-16,92.83
YBAc6,2007-10-17,92.85
YBAc6,2007-10-18,92.87
YBAc6,2007-10-19,92.91
YBAc6,2007-10-22,92.87
YBAc6,2007-10-23,92.82
YBAc6,2007-10-24,92.78
YBAc6,2007-10-25,92.81
YBAc6,2007-10-26,92.77
YBAc6,2007-10-29,92.74
YBAc6,2007-10-30,92.73
YBAc6,2007-10-31,92.68
YBAc6,2007-11-01,92.57
YBAc6,2007-11-02,92.62
YBAc6,2007-11-05,92.55
YBAc6,2007-11-06,92.56
YBAc6,2007-11-07,92.51
YBAc6,2007-11-08,92.57
YBAc6,2007-11-09,92.54
YBAc6,2007-11-12,92.6
YBAc6,2007-11-13,92.55
YBAc6,2007-11-14,92.48
YBAc6,2007-11-15,92.49
YBAc6,2007-11-16,92.53
YBAc6,2007-11-19,92.52
YBAc6,2007-11-20,92.58
YBAc6,2007-11-21,92.62
YBAc6,2007-11-22,92.69
YBAc6,2007-11-23,92.69
YBAc6,2007-11-26,92.61
YBAc6,2007-11-27,92.64
YBAc6,2007-11-28,92.61
YBAc6,2007-11-29,92.56
YBAc6,2007-11-30,92.56
YBAc6,2007-12-03,92.57
YBAc6,2007-12-04,92.59
YBAc6,2007-12-05,92.71
YBAc6,2007-12-06,92.74
YBAc6,2007-12-07,92.74
YBAc6,2007-12-10,92.65
YBAc6,2007-12-11,92.55
YBAc6,2007-12-12,92.6
YBAc6,2007-12-13,92.56
YBAc6,2007-12-14,92.54
YBAc6,2007-12-17,92.51
YBAc6,2007-12-18,92.49
YBAc6,2007-12-19,92.48
YBAc6,2007-12-20,92.45
YBAc6,2007-12-21,92.43
YBAc6,2007-12-24,92.38
YBAc6,2007-12-27,92.37
YBAc6,2007-12-28,92.4
YBAc6,2007-12-31,92.46
YBAc6,2008-01-02,92.45
YBAc6,2008-01-03,92.56
YBAc6,2008-01-04,92.56
YBAc6,2008-01-07,92.63
YBAc6,2008-01-08,92.56
YBAc6,2008-01-09,92.57
YBAc6,2008-01-10,92.57
YBAc6,2008-01-11,92.61
YBAc6,2008-01-14,92.68
YBAc6,2008-01-15,92.71
YBAc6,2008-01-16,92.76
YBAc6,2008-01-17,92.77
YBAc6,2008-01-18,92.8
YBAc6,2008-01-21,92.79
YBAc6,2008-01-22,92.99
YBAc6,2008-01-23,92.96
YBAc6,2008-01-24,92.83
YBAc6,2008-01-25,92.69
YBAc6,2008-01-28,92.76
YBAc6,2008-01-29,92.75
YBAc6,2008-01-30,92.76
YBAc6,2008-01-31,92.71
YBAc6,2008-02-01,92.66
YBAc6,2008-02-04,92.56
YBAc6,2008-02-05,92.6
YBAc6,2008-02-06,92.66
YBAc6,2008-02-07,92.66
YBAc6,2008-02-08,92.59
YBAc6,2008-02-11,92.46
YBAc6,2008-02-12,92.43
YBAc6,2008-02-13,92.42
YBAc6,2008-02-14,92.28
YBAc6,2008-02-15,92.28
YBAc6,2008-02-18,92.24
YBAc6,2008-02-19,92.15
YBAc6,2008-02-20,92.22
YBAc6,2008-02-21,92.24
YBAc6,2008-02-22,92.29
YBAc6,2008-02-25,92.21
YBAc6,2008-02-26,92.2
YBAc6,2008-02-27,92.2
YBAc6,2008-02-28,92.17
YBAc6,2008-02-29,92.34
YBAc6,2008-03-03,92.37
YBAc6,2008-03-04,92.51
YBAc6,2008-03-05,92.54
YBAc6,2008-03-06,92.5
YBAc6,2008-03-07,92.58
YBAc6,2008-03-10,92.49
YBAc6,2008-03-11,92.56
YBAc6,2008-03-12,92.57
YBAc6,2008-03-13,92.57
YBAc6,2008-03-14,92.64
YBAc6,2008-03-17,92.79
YBAc6,2008-03-18,92.83
YBAc6,2008-03-19,92.78
YBAc6,2008-03-20,92.91
YBAc6,2008-03-25,92.83
YBAc6,2008-03-26,92.87
YBAc6,2008-03-27,92.91
YBAc6,2008-03-28,92.86
YBAc6,2008-03-31,92.9
YBAc6,2008-04-01,93.05
YBAc6,2008-04-02,92.95
YBAc6,2008-04-03,92.91
YBAc6,2008-04-04,92.89
YBAc6,2008-04-07,92.89
YBAc6,2008-04-08,92.83
YBAc6,2008-04-09,92.81
YBAc6,2008-04-10,92.85
YBAc6,2008-04-11,92.81
YBAc6,2008-04-14,92.88
YBAc6,2008-04-15,92.89
YBAc6,2008-04-16,92.84
YBAc6,2008-04-17,92.8
YBAc6,2008-04-18,92.76
YBAc6,2008-04-21,92.56
YBAc6,2008-04-22,92.5
YBAc6,2008-04-23,92.3
YBAc6,2008-04-24,92.34
YBAc6,2008-04-25,92.34
YBAc6,2008-04-28,92.36
YBAc6,2008-04-29,92.39
YBAc6,2008-04-30,92.48
YBAc6,2008-05-01,92.62
YBAc6,2008-05-02,92.6
YBAc6,2008-05-05,92.56
YBAc6,2008-05-06,92.6
YBAc6,2008-05-07,92.59
YBAc6,2008-05-08,92.65
YBAc6,2008-05-09,92.77
YBAc6,2008-05-12,92.77
YBAc6,2008-05-13,92.75
YBAc6,2008-05-14,92.64
YBAc6,2008-05-15,92.6
YBAc6,2008-05-16,92.57
YBAc6,2008-05-19,92.59
YBAc6,2008-05-20,92.49
YBAc6,2008-05-21,92.55
YBAc6,2008-05-22,92.41
YBAc6,2008-05-23,92.21
YBAc6,2008-05-26,92.28
YBAc6,2008-05-27,92.19
YBAc6,2008-05-28,92.17
YBAc6,2008-05-29,92.1
YBAc6,2008-05-30,92.2
YBAc6,2008-06-02,92.26
YBAc6,2008-06-03,92.3
YBAc6,2008-06-04,92.13
YBAc6,2008-06-05,92.1
YBAc6,2008-06-06,92
YBAc6,2008-06-09,92.04
YBAc6,2008-06-10,91.61
YBAc6,2008-06-11,91.69
YBAc6,2008-06-12,91.95
YBAc6,2008-06-13,91.94
YBAc6,2008-06-16,91.96
YBAc6,2008-06-17,92.14
YBAc6,2008-06-18,92.16
YBAc6,2008-06-19,92.04
YBAc6,2008-06-20,91.95
YBAc6,2008-06-23,91.97
YBAc6,2008-06-24,91.96
YBAc6,2008-06-25,92.04
YBAc6,2008-06-26,92.09
YBAc6,2008-06-27,92.14
YBAc6,2008-06-30,92.18
YBAc6,2008-07-01,92.18
YBAc6,2008-07-02,92.14
YBAc6,2008-07-03,92.16
YBAc6,2008-07-04,92.19
YBAc6,2008-07-07,92.24
YBAc6,2008-07-08,92.28
YBAc6,2008-07-09,92.31
YBAc6,2008-07-10,92.35
YBAc6,2008-07-11,92.36
YBAc6,2008-07-14,92.34
YBAc6,2008-07-15,92.43
YBAc6,2008-07-16,92.54
YBAc6,2008-07-17,92.53
YBAc6,2008-07-18,92.5
YBAc6,2008-07-21,92.47
YBAc6,2008-07-22,92.42
YBAc6,2008-07-23,92.46
YBAc6,2008-07-24,92.61
YBAc6,2008-07-25,92.7
YBAc6,2008-07-28,92.69
YBAc6,2008-07-29,92.69
YBAc6,2008-07-30,92.81
YBAc6,2008-07-31,92.9
YBAc6,2008-08-01,93.07
YBAc6,2008-08-04,93.1
YBAc6,2008-08-05,93.3
YBAc6,2008-08-06,93.23
YBAc6,2008-08-07,93.23
YBAc6,2008-08-08,93.3
YBAc6,2008-08-11,93.32
YBAc6,2008-08-12,93.33
YBAc6,2008-08-13,93.38
YBAc6,2008-08-14,93.43
YBAc6,2008-08-15,93.47
YBAc6,2008-08-18,93.46
YBAc6,2008-08-19,93.44
YBAc6,2008-08-20,93.37
YBAc6,2008-08-21,93.47
YBAc6,2008-08-22,93.41
YBAc6,2008-08-25,93.42
YBAc6,2008-08-26,93.48
YBAc6,2008-08-27,93.51
YBAc6,2008-08-28,93.43
YBAc6,2008-08-29,93.42
YBAc6,2008-09-01,93.44
YBAc6,2008-09-02,93.45
YBAc6,2008-09-03,93.51
YBAc6,2008-09-04,93.51
YBAc6,2008-09-05,93.65
YBAc6,2008-09-08,93.59
YBAc6,2008-09-09,93.67
YBAc6,2008-09-10,93.68
YBAc6,2008-09-11,93.74
YBAc6,2008-09-12,93.68
YBAc6,2008-09-15,93.89
YBAc6,2008-09-16,93.88
YBAc6,2008-09-17,93.67
YBAc6,2008-09-18,93.6
YBAc6,2008-09-19,93.59
YBAc6,2008-09-22,93.42
YBAc6,2008-09-23,93.45
YBAc6,2008-09-24,93.49
YBAc6,2008-09-25,93.57
YBAc6,2008-09-26,93.7
YBAc6,2008-09-29,93.75
YBAc6,2008-09-30,93.91
YBAc6,2008-10-01,93.88
YBAc6,2008-10-02,93.94
YBAc6,2008-10-03,94.06
YBAc6,2008-10-06,94.24
YBAc6,2008-10-07,94.82
YBAc6,2008-10-08,94.85
YBAc6,2008-10-09,94.71
YBAc6,2008-10-10,94.75
YBAc6,2008-10-13,94.42
YBAc6,2008-10-14,94.12
YBAc6,2008-10-15,94.3
YBAc6,2008-10-16,94.52
YBAc6,2008-10-17,94.54
YBAc6,2008-10-20,94.52
YBAc6,2008-10-21,94.56
YBAc6,2008-10-22,94.7
YBAc6,2008-10-23,94.79
YBAc6,2008-10-24,94.81
YBAc6,2008-10-27,94.84
YBAc6,2008-10-28,94.72
YBAc6,2008-10-29,94.64
YBAc6,2008-10-30,94.61
YBAc6,2008-10-31,94.61
YBAc6,2008-11-03,94.56
YBAc6,2008-11-04,94.93
YBAc6,2008-11-05,94.81
YBAc6,2008-11-06,94.87
YBAc6,2008-11-07,94.99
YBAc6,2008-11-10,95.01
YBAc6,2008-11-11,95.14
YBAc6,2008-11-12,95.21
YBAc6,2008-11-13,95.38
YBAc6,2008-11-14,95.3
YBAc6,2008-11-17,95.34
YBAc6,2008-11-18,95.36
YBAc6,2008-11-19,95.51
YBAc6,2008-11-20,95.67
YBAc6,2008-11-21,95.85
YBAc6,2008-11-24,95.85
YBAc6,2008-11-25,95.76
YBAc6,2008-11-26,95.76
YBAc6,2008-11-27,95.69
YBAc6,2008-11-28,95.76
YBAc6,2008-12-01,95.78
YBAc6,2008-12-02,95.84
YBAc6,2008-12-03,95.85
YBAc6,2008-12-04,95.85
YBAc6,2008-12-05,95.85
YBAc6,2008-12-08,95.81
YBAc6,2008-12-09,95.82
YBAc6,2008-12-10,95.82
YBAc6,2008-12-11,95.93
YBAc6,2008-12-12,95.69
YBAc6,2008-12-15,95.69
YBAc6,2008-12-16,95.68
YBAc6,2008-12-17,95.81
YBAc6,2008-12-18,95.84
YBAc6,2008-12-19,95.87
YBAc6,2008-12-22,95.85
YBAc6,2008-12-23,95.86
YBAc6,2008-12-24,95.89
YBAc6,2008-12-29,95.94
YBAc6,2008-12-30,95.92
YBAc6,2008-12-31,96
YBAc6,2009-01-02,96.02
YBAc6,2009-01-05,95.81
YBAc6,2009-01-06,95.82
YBAc6,2009-01-07,95.79
YBAc6,2009-01-08,95.86
YBAc6,2009-01-09,95.92
YBAc6,2009-01-12,96.08
YBAc6,2009-01-13,96.22
YBAc6,2009-01-14,96.27
YBAc6,2009-01-15,96.46
YBAc6,2009-01-16,96.39
YBAc6,2009-01-19,96.31
YBAc6,2009-01-20,96.37
YBAc6,2009-01-21,96.47
YBAc6,2009-01-22,96.42
YBAc6,2009-01-23,96.5
YBAc6,2009-01-26,96.57
YBAc6,2009-01-27,96.46
YBAc6,2009-01-28,96.48
YBAc6,2009-01-29,96.53
YBAc6,2009-01-30,96.6
YBAc6,2009-02-02,96.66
YBAc6,2009-02-03,96.67
YBAc6,2009-02-04,96.58
YBAc6,2009-02-05,96.52
YBAc6,2009-02-06,96.32
YBAc6,2009-02-09,96.34
YBAc6,2009-02-10,96.41
YBAc6,2009-02-11,96.64
YBAc6,2009-02-12,96.71
YBAc6,2009-02-13,96.66
YBAc6,2009-02-16,96.57
YBAc6,2009-02-17,96.71
YBAc6,2009-02-18,96.77
YBAc6,2009-02-19,96.65
YBAc6,2009-02-20,96.66
YBAc6,2009-02-23,96.68
YBAc6,2009-02-24,96.68
YBAc6,2009-02-25,96.59
YBAc6,2009-02-26,96.61
YBAc6,2009-02-27,96.58
YBAc6,2009-03-02,96.57
YBAc6,2009-03-03,96.54
YBAc6,2009-03-04,96.74
YBAc6,2009-03-05,96.78
YBAc6,2009-03-06,96.88
YBAc6,2009-03-09,96.98
YBAc6,2009-03-10,96.89
YBAc6,2009-03-11,96.85
YBAc6,2009-03-12,96.93
YBAc6,2009-03-13,96.48
YBAc6,2009-03-16,96.41
YBAc6,2009-03-17,96.37
YBAc6,2009-03-18,96.36
YBAc6,2009-03-19,96.49
YBAc6,2009-03-20,96.42
YBAc6,2009-03-23,96.31
YBAc6,2009-03-24,96.19
YBAc6,2009-03-25,96.12
YBAc6,2009-03-26,95.98
YBAc6,2009-03-27,96
YBAc6,2009-03-30,96.08
YBAc6,2009-03-31,96.11
YBAc6,2009-04-01,96.16
YBAc6,2009-04-02,96.14
YBAc6,2009-04-03,95.99
YBAc6,2009-04-06,95.78
YBAc6,2009-04-07,95.74
YBAc6,2009-04-08,95.76
YBAc6,2009-04-09,95.79
YBAc6,2009-04-14,95.75
YBAc6,2009-04-15,95.83
YBAc6,2009-04-16,95.89
YBAc6,2009-04-17,95.87
YBAc6,2009-04-20,95.8
YBAc6,2009-04-21,95.95
YBAc6,2009-04-22,95.9
YBAc6,2009-04-23,96.01
YBAc6,2009-04-24,96.03
YBAc6,2009-04-27,96.11
YBAc6,2009-04-28,96.19
YBAc6,2009-04-29,96.11
YBAc6,2009-04-30,96.15
YBAc6,2009-05-01,96.09
YBAc6,2009-05-04,96.06
YBAc6,2009-05-05,95.99
YBAc6,2009-05-06,96.04
YBAc6,2009-05-07,95.81
YBAc6,2009-05-08,95.81
YBAc6,2009-05-11,95.9
YBAc6,2009-05-12,95.91
YBAc6,2009-05-13,95.94
YBAc6,2009-05-14,96.04
YBAc6,2009-05-15,96.08
YBAc6,2009-05-18,96.11
YBAc6,2009-05-19,95.97
YBAc6,2009-05-20,95.85
YBAc6,2009-05-21,95.86
YBAc6,2009-05-22,95.79
YBAc6,2009-05-25,95.78
YBAc6,2009-05-26,95.88
YBAc6,2009-05-27,95.85
YBAc6,2009-05-28,95.91
YBAc6,2009-05-29,96
YBAc6,2009-06-01,95.91
YBAc6,2009-06-02,95.77
YBAc6,2009-06-03,95.75
YBAc6,2009-06-04,95.83
YBAc6,2009-06-05,95.74
YBAc6,2009-06-08,95.62
YBAc6,2009-06-09,95.5
YBAc6,2009-06-10,95.42
YBAc6,2009-06-11,95.24
YBAc6,2009-06-12,94.92
YBAc6,2009-06-15,95.01
YBAc6,2009-06-16,95.06
YBAc6,2009-06-17,95.05
YBAc6,2009-06-18,95
YBAc6,2009-06-19,94.76
YBAc6,2009-06-22,94.83
YBAc6,2009-06-23,94.94
YBAc6,2009-06-24,94.9
YBAc6,2009-06-25,94.8
YBAc6,2009-06-26,94.88
YBAc6,2009-06-29,95.02
YBAc6,2009-06-30,94.98
YBAc6,2009-07-01,95.05
YBAc6,2009-07-02,95.13
YBAc6,2009-07-03,95.2
YBAc6,2009-07-06,95.25
YBAc6,2009-07-07,95.22
YBAc6,2009-07-08,95.31
YBAc6,2009-07-09,95.36
YBAc6,2009-07-10,95.38
YBAc6,2009-07-13,95.42
YBAc6,2009-07-14,95.33
YBAc6,2009-07-15,95.18
YBAc6,2009-07-16,95.15
YBAc6,2009-07-17,95.18
YBAc6,2009-07-20,95.04
YBAc6,2009-07-21,95.06
YBAc6,2009-07-22,94.9
YBAc6,2009-07-23,94.88
YBAc6,2009-07-24,94.83
YBAc6,2009-07-27,94.81
YBAc6,2009-07-28,94.67
YBAc6,2009-07-29,94.71
YBAc6,2009-07-30,94.65
YBAc6,2009-07-31,94.68
YBAc6,2009-08-03,94.63
YBAc6,2009-08-04,94.54
YBAc6,2009-08-05,94.58
YBAc6,2009-08-06,94.46
YBAc6,2009-08-07,94.5
YBAc6,2009-08-10,94.37
YBAc6,2009-08-11,94.31
YBAc6,2009-08-12,94.46
YBAc6,2009-08-13,94.43
YBAc6,2009-08-14,94.42
YBAc6,2009-08-17,94.54
YBAc6,2009-08-18,94.59
YBAc6,2009-08-19,94.66
YBAc6,2009-08-20,94.62
YBAc6,2009-08-21,94.65
YBAc6,2009-08-24,94.44
YBAc6,2009-08-25,94.51
YBAc6,2009-08-26,94.56
YBAc6,2009-08-27,94.6
YBAc6,2009-08-28,94.34
YBAc6,2009-08-31,94.35
YBAc6,2009-09-01,94.51
YBAc6,2009-09-02,94.46
YBAc6,2009-09-03,94.47
YBAc6,2009-09-04,94.44
YBAc6,2009-09-07,94.37
YBAc6,2009-09-08,94.47
YBAc6,2009-09-09,94.57
YBAc6,2009-09-10,94.65
YBAc6,2009-09-11,94.57
YBAc6,2009-09-14,94.6
YBAc6,2009-09-15,94.62
YBAc6,2009-09-16,94.55
YBAc6,2009-09-17,94.43
YBAc6,2009-09-18,94.47
YBAc6,2009-09-21,94.44
YBAc6,2009-09-22,94.41
YBAc6,2009-09-23,94.36
YBAc6,2009-09-24,94.37
YBAc6,2009-09-25,94.42
YBAc6,2009-09-28,94.4
YBAc6,2009-09-29,94.31
YBAc6,2009-09-30,94.25
YBAc6,2009-10-01,94.28
YBAc6,2009-10-02,94.44
YBAc6,2009-10-05,94.35
YBAc6,2009-10-06,94.37
YBAc6,2009-10-07,94.38
YBAc6,2009-10-08,94.28
YBAc6,2009-10-09,94.26
YBAc6,2009-10-12,94.18
YBAc6,2009-10-13,94.21
YBAc6,2009-10-14,94.19
YBAc6,2009-10-15,93.99
YBAc6,2009-10-16,93.94
YBAc6,2009-10-19,93.92
YBAc6,2009-10-20,93.88
YBAc6,2009-10-21,93.9
YBAc6,2009-10-22,93.88
YBAc6,2009-10-23,93.85
YBAc6,2009-10-26,93.83
YBAc6,2009-10-27,93.88
YBAc6,2009-10-28,93.92
YBAc6,2009-10-29,94.09
YBAc6,2009-10-30,94.11
YBAc6,2009-11-02,94.1
YBAc6,2009-11-03,94.27
YBAc6,2009-11-04,94.25
YBAc6,2009-11-05,94.18
YBAc6,2009-11-06,94.1
YBAc6,2009-11-09,94.09
YBAc6,2009-11-10,94.07
YBAc6,2009-11-11,94.1
YBAc6,2009-11-12,94.07
YBAc6,2009-11-13,94.09
YBAc6,2009-11-16,94.14
YBAc6,2009-11-17,94.27
YBAc6,2009-11-18,94.3
YBAc6,2009-11-19,94.37
YBAc6,2009-11-20,94.43
YBAc6,2009-11-23,94.43
YBAc6,2009-11-24,94.44
YBAc6,2009-11-25,94.38
